Date,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2020-02-26,1,2.0014622668479682e-39,0.9999999972933438,4.123402986268617e-40,2.706358302302382e-09
2020-02-27,1,9.168527087463237e-44,0.9998939830543061,1.5707270186971424e-29,0.00010601694502339303
2020-02-28,3,3.089085659254792e-57,0.00015331498554234865,2.821167781628426e-32,0.9998466850152888
2020-03-02,3,5.141484150986214e-50,1.5223018422211405e-07,1.9107156111778682e-32,0.9999998477706074
2020-03-03,3,5.942557480712993e-50,1.7333456643269132e-07,3.735321511690914e-33,0.9999998266648767
2020-03-04,3,6.32718362618953e-56,5.9414115804174224e-08,6.175128064598891e-31,0.9999999405863509
2020-03-05,3,4.2897534091950905e-68,1.088409119824228e-11,2.3358847489209325e-31,0.9999999999890861
2020-03-06,3,1.902093455320173e-86,7.113347369463706e-19,7.159964365734763e-40,1.0
2020-03-09,3,5.025303463441166e-101,2.322840061745013e-30,2.0893155359107165e-60,1.0
2020-03-10,3,2.212146192619788e-106,8.784920033707927e-30,1.4831930644265614e-71,1.0
2020-03-11,3,2.2922369466131185e-127,2.5226329481167402e-33,1.1901835266553178e-74,1.0
2020-03-12,3,1.573912038342802e-151,2.1814970813964084e-49,5.950794562411456e-98,1.0
2020-03-13,3,9.924663404045542e-175,1.315148666136266e-51,2.190757938595464e-115,1.0
2020-03-16,3,1.1763802444810641e-191,3.8003217567641055e-73,1.9476174535098634e-161,1.0
2020-03-17,3,4.544640624836102e-206,7.93605956427805e-80,8.032922276092696e-189,1.0
2020-03-18,3,3.511136332658347e-223,6.43285539105583e-85,1.0135957022158439e-231,1.0
2020-03-19,3,3.037354283240644e-228,7.486929064047669e-94,1.4611745597575787e-254,1.0
2020-03-20,3,1.8391081070201988e-235,1.755569920175289e-92,1.1439893602555881e-266,1.0
2020-03-23,3,3.8389757031263615e-279,2.8238297644136274e-127,0.0,1.0
2020-03-24,3,1.4745817912203958e-296,1.2303123440381229e-132,0.0,1.0
2020-03-25,3,1.3974365176390775e-273,9.186475345285214e-120,0.0,1.0
2020-03-26,3,1.2031559867291582e-234,5.470916586663819e-92,2.035144136520967e-285,1.0
2020-03-27,3,1.241780371253478e-210,2.2251826184456345e-76,1.5506891174142896e-238,1.0
2020-03-30,3,7.054505418709518e-207,2.8207966169830856e-73,2.3898360913381894e-222,1.0
2020-03-31,3,1.1182984669781224e-171,1.2122546613876503e-75,5.92148958477948e-221,1.0
2020-04-01,3,5.217736722002455e-260,5.17893028571706e-70,2.1908537672759303e-260,1.0
2020-04-02,3,2.078925484050964e-260,5.265955442616106e-70,2.168379034271601e-248,1.0
2020-04-03,3,6.43211375240165e-266,1.5108134604988638e-75,4.7002070296814145e-264,1.0
2020-04-06,3,3.4544730795915336e-256,3.450111207953246e-74,2.9931438075983328e-266,1.0
2020-04-07,3,6.409349266997205e-246,1.5620182369658158e-65,4.661093889038559e-239,1.0
2020-04-08,3,4.881577581217635e-226,3.417072745543378e-66,7.199902599016047e-235,1.0
2020-04-09,3,6.147635999124066e-191,4.999635061957817e-47,3.058804466794121e-187,1.0
2020-04-13,3,4.598601490240071e-181,1.4477032406549127e-43,5.679494650740998e-158,1.0
2020-04-14,3,8.999268914595583e-178,9.969544924010958e-40,5.530877012222647e-144,1.0
2020-04-15,3,2.7903133720705323e-170,6.887219963923214e-42,3.663738845501444e-147,1.0
2020-04-16,3,1.296703501620724e-183,7.828142979037739e-32,5.646312833378413e-140,1.0
2020-04-17,3,7.182447876372601e-165,1.761674267408406e-29,3.217763962315678e-121,1.0
2020-04-20,3,1.5793911324277783e-179,4.601541389498461e-17,5.968592808879933e-110,1.0
2020-04-21,3,9.216815569404933e-207,4.611304371302319e-35,7.766620319366928e-138,1.0
2020-04-22,3,4.815574580631624e-207,1.9919622573831853e-35,8.987332990483213e-154,1.0
2020-04-23,3,4.939268149134938e-210,1.3297733726612213e-36,5.628377248935739e-158,1.0
2020-04-24,3,7.270040951432691e-213,2.287945266088394e-37,4.174527426144134e-173,1.0
2020-04-27,3,5.986743576182423e-213,2.243074112865681e-37,4.9513760822540454e-175,1.0
2020-04-28,3,1.1418551613279659e-212,1.9722806021728055e-37,4.2424510673505905e-175,1.0
2020-04-29,3,1.8798841514417508e-208,5.446116247192342e-36,3.835015615335462e-167,1.0
2020-04-30,3,5.981466576024207e-211,6.668780225650407e-37,4.859196109470932e-155,1.0
2020-05-01,3,2.413310703848298e-212,5.067927260314293e-37,2.6857841058022357e-156,1.0
2020-05-04,3,1.776828315154064e-214,2.841792092529988e-38,5.6595064104738365e-161,1.0
2020-05-05,3,3.7975984744645962e-208,5.010768108817632e-37,4.082093372072674e-154,1.0
2020-05-06,3,4.441629476590013e-209,1.469593214136078e-37,7.808707587990535e-153,1.0
2020-05-07,3,8.899263198938289e-203,8.424662783580332e-36,2.7237997358043727e-153,1.0
2020-05-08,3,6.6182718781409675e-199,1.0805586251035949e-33,7.1388542291845876e-149,1.0
2020-05-11,3,3.622171402929357e-203,3.667227675813434e-35,4.2862257244949566e-144,1.0
2020-05-12,3,1.64155930363186e-209,2.5715169172864205e-37,3.0062295609614558e-145,1.0
2020-05-13,3,5.293596653386489e-220,7.58821098483871e-40,1.5017276161053978e-161,1.0
2020-05-14,3,8.88337244403857e-227,4.733887672859821e-42,3.591893994604509e-172,1.0
2020-05-15,3,8.349435153116825e-229,2.5619671518247753e-44,1.3732934870425464e-179,1.0
2020-05-18,3,4.029266090703392e-221,9.528833653531783e-42,6.220767983539428e-162,1.0
2020-05-19,3,8.773223888477458e-222,1.128629880674325e-44,6.020356290027621e-159,1.0
2020-05-20,3,8.0657858609273e-214,2.8393009594279276e-42,1.0452660275132292e-154,1.0
2020-05-21,3,1.3640187141966099e-211,2.915656855621369e-42,1.7534344181600648e-149,1.0
2020-05-22,3,1.7825140751890243e-207,2.139119265026639e-41,7.199437857323086e-149,1.0
2020-05-26,3,2.7175995336086305e-198,1.566372760816708e-39,1.5232759469769117e-134,1.0
2020-05-27,3,1.2933787765153754e-198,2.09243625505842e-39,4.214314720283359e-133,1.0
2020-05-28,3,4.300331497415983e-199,4.047034426160792e-39,5.916761401098429e-129,1.0
2020-05-29,3,4.046097996908683e-202,1.1234632108594931e-41,8.160340937196074e-133,1.0
2020-06-01,3,2.9920412928216263e-198,9.743514234607026e-41,2.4544579100291947e-132,1.0
2020-06-02,3,9.606626208151823e-192,3.443345853080163e-39,3.759540150521236e-123,1.0
2020-06-03,3,1.5546311255517057e-176,1.5243513265704247e-41,5.892741840958696e-102,1.0
2020-06-04,3,2.9817068165618755e-182,5.472351066742636e-41,6.3538902702657714e-108,1.0
2020-06-05,3,1.2772331693038615e-178,1.2301576308325878e-41,3.643318948541868e-101,1.0
2020-06-08,3,1.1401012776106177e-182,1.571441777455972e-40,1.4516603145186865e-105,1.0
2020-06-09,3,3.855156771112104e-192,3.437250254407453e-42,4.389448163868922e-112,1.0
2020-06-10,3,8.683366949884459e-200,4.3958132668696506e-44,1.1942914270858129e-121,1.0
2020-06-11,3,1.276920637354073e-213,1.1349142450681933e-46,9.075886038743526e-146,1.0
2020-06-12,3,1.925797960095088e-205,1.7571618010197304e-43,2.1126000394437344e-144,1.0
2020-06-15,3,2.71591366176446e-202,1.8141757229488476e-43,9.679988748925637e-138,1.0
2020-06-16,3,2.0695673265054626e-196,3.684694153985093e-42,4.401802255343933e-124,1.0
2020-06-17,3,1.4206584651118084e-216,1.1529745222743679e-48,3.7505054251159425e-124,1.0
2020-06-18,3,2.66258636215708e-224,9.304559432054038e-52,1.7618789235643007e-136,1.0
2020-06-19,3,2.7318503942808206e-226,1.8824021754485426e-52,8.846829430407338e-141,1.0
2020-06-22,3,3.983392250396031e-226,5.541530817764533e-53,1.0019323130630437e-140,1.0
2020-06-23,3,4.657169325820067e-226,5.00613965206831e-53,4.777326851568251e-141,1.0
2020-06-24,3,5.5169869710818655e-230,1.4449449014026303e-51,5.395433574685348e-148,1.0
2020-06-25,3,1.9575005701822533e-233,1.0874806710346358e-52,5.695605658025346e-149,1.0
2020-06-26,3,2.147419828713109e-236,7.035562578614232e-52,4.6587153648909957e-153,1.0
2020-06-29,3,1.9818322633880144e-228,3.443257545244404e-53,3.168244354837642e-158,1.0
2020-06-30,3,1.7538560842431813e-218,9.624045740639593e-40,1.2696199609561212e-148,1.0
2020-07-01,3,7.467273739795386e-138,5.3445696457427585e-27,7.676291286732575e-131,1.0
2020-07-02,3,2.238897564590913e-134,3.047514261979389e-25,1.2098471371946876e-111,1.0
2020-07-06,3,8.669374386373964e-133,2.884151852106783e-25,7.191149632723143e-108,1.0
2020-07-07,3,2.412498779591202e-130,1.873684041178968e-24,2.132753300060967e-107,1.0
2020-07-08,3,2.757503345167089e-129,1.1758686256953387e-23,1.617594206742308e-104,1.0
2020-07-09,3,6.836077062107787e-130,1.1581185212393409e-23,1.6530114740139715e-107,1.0
2020-07-10,3,4.357158855033337e-127,1.5722265192794135e-23,3.2916018826023724e-106,1.0
2020-07-13,3,8.955752805480448e-121,2.3258037344387125e-21,2.3563857130782594e-100,1.0
2020-07-14,3,1.5171728997725849e-120,2.9193497376496216e-21,1.284334124064767e-98,1.0
2020-07-15,3,1.252777027616448e-113,3.532163893918236e-19,3.2260318950050655e-92,1.0
2020-07-16,3,5.800510220182286e-110,3.244479639367523e-18,4.0500235590307605e-88,1.0
2020-07-17,3,8.212683420895187e-116,8.150687647027141e-17,7.150149202809785e-88,1.0
2020-07-20,3,2.914691764828486e-107,2.8330193835601815e-15,6.390198494950094e-78,1.0
2020-07-21,3,4.727765290336235e-100,2.871558725162334e-13,1.5815640260567844e-69,1.0
2020-07-22,3,1.2561222642854476e-98,5.957687441602908e-13,1.0250370281099862e-65,1.0
2020-07-23,3,3.4884216783715603e-98,3.852219847970347e-13,4.101836911795024e-66,1.0
2020-07-24,3,2.4750699146873245e-96,1.781057973803952e-13,9.050299434901757e-65,1.0
2020-07-27,3,5.015564687547409e-95,1.3133762288748299e-12,4.5093865499011566e-63,0.999999999998181
2020-07-28,3,6.089015668611115e-94,3.6177915011745708e-12,3.302555321713378e-63,0.999999999996362
2020-07-29,3,1.0615525638522503e-89,4.412617321203013e-11,3.0347874094635262e-59,0.9999999999563443
2020-07-30,3,2.683060447069708e-86,6.603016955006981e-10,1.7668428525608557e-57,0.9999999993397068
2020-07-31,3,4.605978699324568e-81,1.0316629236475588e-08,3.328950707123388e-51,0.9999999896826921
2020-08-03,3,1.2059835721507224e-77,3.225397770491132e-08,3.728446298562551e-45,0.9999999677456805
2020-08-04,3,8.477057717762287e-80,6.999234157962435e-09,1.8729862708635896e-48,0.9999999930005288
2020-08-05,3,5.435863449880171e-79,2.3467331457688324e-08,1.8381211300641152e-46,0.9999999765332179
2020-08-06,3,3.935855942256786e-80,1.7342794952109097e-08,2.0017577060412398e-47,0.9999999826577551
2020-08-07,3,2.891932407051647e-81,2.8845888457553364e-08,1.0761219313151552e-48,0.9999999711544665
2020-08-10,3,5.996982902852447e-82,9.324755364935705e-09,1.740380643318374e-49,0.9999999906758603
2020-08-11,3,4.6872493313676445e-79,1.1785054626866333e-08,9.733405282710387e-47,0.9999999882147678
2020-08-12,3,6.64895195543552e-82,3.18678787741104e-09,1.2700326323488225e-47,0.9999999968131306
2020-08-13,3,5.8973027097991054e-83,5.810969465831646e-09,1.0783368447702316e-48,0.9999999941883289
2020-08-14,3,4.589914593279795e-86,3.316777733311889e-09,1.0658359826053706e-51,0.9999999966839823
2020-08-17,3,1.462060529370095e-87,2.006468324383987e-09,6.733289451727091e-53,0.9999999979936547
2020-08-18,3,4.6658319804303936e-86,1.1524945851158037e-09,2.8520917897864483e-52,0.9999999988467607
2020-08-19,3,4.171150082946996e-85,1.1634333745046832e-09,1.3191400046035326e-51,0.9999999988358468
2020-08-20,3,1.0358460377493686e-84,8.575828144409469e-10,3.1729261282987653e-52,0.999999999143256
2020-08-21,3,2.3077848847344296e-83,4.017231117828962e-09,3.276511378504034e-53,0.9999999959836714
2020-08-24,3,8.381751377556581e-81,2.187213952054288e-08,4.579229875883662e-49,0.9999999781284716
2020-08-25,3,1.9342561178143365e-77,1.3960742430570948e-07,2.8928192217931724e-43,0.999999860392573
2020-08-26,3,5.77908284182716e-75,2.0130817455821688e-07,1.0766300512891925e-41,0.999999798692463
2020-08-27,3,8.19975981694098e-71,1.8481750011428068e-06,5.318883985266337e-40,0.9999981518248003
2020-08-28,3,6.677894169639222e-70,0.0006552214601522625,4.805740741560305e-41,0.9993447785397195
2020-08-31,3,6.353758212996741e-68,0.15190049680731493,2.1912926044131375e-36,0.8480995031919089
2020-09-01,3,4.926650329106418e-68,0.33414301401570706,1.1037465869511487e-46,0.665856985984708
2020-09-02,1,1.2920024356632096e-70,0.999999999990905,4.608976206768612e-55,8.370311725857873e-12
2020-09-03,1,1.5261444750967248e-77,1.0,1.336406402754944e-53,9.586576305578056e-16
2020-09-04,1,3.953239255496923e-85,1.0,1.0052993641501983e-50,6.8742370640001464e-15
2020-09-08,1,1.0846818700457287e-85,1.0,8.76004177013062e-52,4.2698564106156006e-14
2020-09-09,1,4.1920583416192943e-85,1.0,4.3115722736739355e-49,2.907107079390431e-14
2020-09-10,1,7.123102180038898e-84,1.0,1.5534818377255787e-47,2.2267319070350244e-13
2020-09-11,1,1.5502916600220403e-85,0.999999999994543,9.091172896955551e-49,4.805567298549506e-12
2020-09-14,1,1.7114482134455509e-84,0.9999999999727152,4.034451735867371e-48,2.6816695167733674e-11
2020-09-15,1,6.009657166523184e-83,0.9999999999417923,5.514861499543731e-48,5.901535452535575e-11
2020-09-16,1,2.4248029222798195e-88,0.999999999996362,2.9457555228355024e-47,3.1470080064110464e-12
2020-09-17,1,1.92266089112469e-93,0.9999999999836291,1.716410850570445e-44,1.622681636530423e-11
2020-09-18,1,1.680591769603127e-93,0.9999999999508873,2.730971789434754e-44,4.87208722806602e-11
2020-09-21,1,1.3405507515196991e-95,0.999999999321517,2.2505629679704825e-48,6.776789292364858e-10
2020-09-22,1,1.1916806263975833e-96,0.9999999984738679,2.0989661476069455e-51,1.5267469976136764e-09
2020-09-23,1,2.8584574826988513e-94,0.9999999986757757,2.523590628994967e-52,1.3237607427934222e-09
2020-09-24,1,8.942508002378014e-98,0.9999999977881089,1.8894580449514265e-56,2.211762338414733e-09
2020-09-25,1,1.2166818428639631e-100,0.9999999935680535,7.087304905995087e-58,6.431454107081821e-09
2020-09-28,1,3.202265732765371e-97,0.9999999856645446,9.578231711801729e-55,1.4335863060615186e-08
2020-09-29,1,1.029810875600118e-96,0.9999999993688107,8.562069766889947e-58,6.315426461870446e-10
2020-09-30,1,4.126094211521153e-102,1.0,4.7572963829269685e-59,9.831276866596574e-15
2020-10-01,1,3.3233475136401037e-96,1.0,3.351452815795873e-59,1.319860903193921e-13
2020-10-02,1,5.318528244389408e-94,1.0,3.498208220866858e-63,9.679124471590851e-15
2020-10-05,1,4.571069819385864e-90,1.0,1.5458978290867952e-54,3.5678859739542325e-19
2020-10-06,1,5.249747996783944e-91,1.0,8.297803714355762e-54,5.950527571507037e-20
2020-10-07,1,6.747482597019533e-93,1.0,1.1467902820417036e-52,2.888177578411724e-21
2020-10-08,1,5.773833805878375e-95,1.0,1.3479569031178967e-53,4.352380315154532e-22
2020-10-09,1,7.101230483397217e-96,1.0,6.316273956723591e-54,3.2317454819921396e-24
2020-10-12,1,9.430797140042923e-98,1.0,3.16729093745104e-53,9.53398674319595e-25
2020-10-13,1,1.1898505146256292e-96,1.0,4.115859665641759e-56,1.548979008831585e-24
2020-10-14,1,7.95154128004719e-97,1.0,3.431653426052736e-56,6.187943224502248e-27
2020-10-15,1,6.253574546648652e-100,1.0,1.9767471927890984e-55,1.9345218213268555e-25
2020-10-19,1,1.0803383160707816e-96,1.0,1.349142997847351e-56,2.8103773882197403e-24
2020-10-20,1,4.223045909325564e-96,1.0,4.195544252630914e-56,3.7100404518349275e-27
2020-10-21,1,2.1740939706241905e-100,1.0,1.9524991042898834e-57,3.41471369460486e-28
2020-10-22,1,3.550273153122776e-102,1.0,1.1817345762692105e-53,1.1894607259367924e-29
2020-10-26,1,1.1398508320883887e-99,1.0,8.789148586169202e-54,7.91538513044121e-26
2020-10-27,1,2.594276869590874e-96,1.0,7.263924162189449e-51,3.0873265350508223e-24
2020-10-28,1,1.1707254385043235e-90,1.0,2.6935610752237384e-57,3.764436498444372e-20
2020-10-29,1,1.241998325686333e-91,1.0,2.472628731469059e-57,1.2463878436248073e-24
2020-10-30,1,4.575192474827765e-98,1.0,1.6886438800865194e-58,3.6242649591903454e-26
2020-11-02,1,1.9192948054194505e-101,1.0,1.0487834247862717e-62,1.5771866568015407e-27
2020-11-03,1,7.86853695766477e-105,1.0,4.017348418464731e-61,4.4192125233217693e-32
2020-11-04,1,1.3127124746625246e-109,1.0,5.683833955487032e-66,1.7001270372030998e-31
2020-11-05,1,3.18108468212965e-107,1.0,4.903269029240407e-63,5.528250432707322e-34
2020-11-06,1,1.290548679332971e-111,1.0,1.797075763678989e-78,4.5033936973408035e-33
2020-11-09,1,3.236188613992382e-109,1.0,1.552682724003915e-70,3.6763004606542436e-48
2020-11-10,1,1.8777812522395993e-123,1.0,4.6259945358643995e-71,9.395836336546907e-45
2020-11-11,1,2.3581874364408935e-119,1.0,2.47166172706837e-63,1.6942779284465988e-45
2020-11-12,1,1.322035049871449e-119,1.0,6.252629095500725e-65,5.676728687009195e-37
2020-11-13,1,8.374347459928193e-112,1.0,5.292545709962872e-65,4.3916762473110614e-36
2020-11-16,1,4.737556624055426e-109,1.0,1.8487459116634076e-63,1.2440190158513653e-36
2020-11-17,1,4.578753515618424e-109,1.0,3.8791871576507704e-66,3.5281312843667314e-36
2020-11-18,1,1.670547432851922e-107,1.0,4.548790024251175e-61,2.2792025063550363e-37
2020-11-19,1,8.343930772509023e-110,1.0,5.064462080835952e-62,2.563572250487411e-34
2020-11-20,1,7.192376291116417e-107,1.0,1.2571938983000562e-63,6.082415291539324e-34
2020-11-23,1,5.674931589972582e-107,1.0,2.128235497330392e-62,7.850101774270105e-35
2020-11-24,1,1.4363930727144598e-106,1.0,2.9050312930572144e-59,6.858519688772518e-35
2020-11-25,1,3.500163968318197e-107,1.0,5.455518090636815e-58,3.5807990627721963e-34
2020-11-27,1,4.150316569218657e-106,1.0,1.184163647470819e-57,3.3530641028090456e-32
2020-11-30,1,1.0670768570229298e-104,1.0,2.447744335588775e-62,3.441809213856406e-31
2020-12-01,1,1.3245088127070077e-101,1.0,1.8912509519155434e-61,5.305287263375563e-36
2020-12-02,1,5.442940471167036e-106,1.0,3.173875557241528e-59,1.2623692085169392e-38
2020-12-03,1,3.9649102802942156e-107,1.0,1.0293221208304074e-60,1.5328301065554208e-37
2020-12-04,1,1.121563962142352e-104,1.0,3.570688391674267e-57,6.123275789734726e-39
2020-12-07,1,3.838195782629172e-105,1.0,6.417175271385997e-56,1.208368870219432e-38
2020-12-08,1,1.9038390051079495e-104,1.0,2.7610571103972748e-61,3.881419978012862e-37
2020-12-09,1,6.165821927040325e-102,1.0,1.0970664145430847e-61,7.95010856877983e-42
2020-12-10,1,1.1976100372131417e-106,1.0,1.19956151758534e-62,1.4507035021560265e-40
2020-12-11,1,1.4139659947393665e-105,1.0,1.1221107513606024e-62,2.0649816969243835e-41
2020-12-14,1,4.915430222483552e-105,1.0,3.6304623400418966e-63,1.1166294845074502e-41
2020-12-15,1,3.9401332578933347e-106,1.0,3.3390553065909086e-57,2.0685502960718948e-41
2020-12-16,1,8.660894235478529e-106,1.0,7.113770987886513e-58,9.418829150772475e-38
2020-12-17,1,7.78491831663214e-102,1.0,3.422209381942218e-55,6.578010908724063e-39
2020-12-18,1,7.886050462981488e-100,1.0,1.1031805087538707e-56,1.5650102264225972e-37
2020-12-21,1,2.3121775785837544e-98,1.0,5.748515738490043e-56,5.3322738625661015e-40
2020-12-22,1,1.3807069723879775e-100,1.0,1.9100220995501152e-57,1.5944941176962895e-37
2020-12-23,1,3.102652652603468e-97,1.0,6.319066756787665e-53,2.0796078389758275e-39
2020-12-24,1,1.8397877996880916e-98,1.0,6.871444989866961e-53,7.658362073339565e-36
2020-12-28,1,2.171338634328362e-92,1.0,1.6807499575243617e-53,5.3737898820770765e-37
2020-12-29,1,4.015804658763435e-93,1.0,3.2105167792399316e-53,7.934421990165453e-38
2020-12-30,1,1.64049090334813e-94,1.0,3.498151718091054e-47,7.475157546931045e-38
2020-12-31,1,9.581886895023015e-90,1.0,2.670227362850503e-48,1.1216748682691216e-30
2021-01-04,1,4.819055759421899e-77,1.0,1.5443574256814392e-48,6.636960720116258e-32
2021-01-05,1,2.1296638205682738e-78,1.0,4.391965376725931e-53,5.204584899632765e-32
2021-01-06,1,6.286987713346329e-79,1.0,7.188164277521872e-52,1.2779184181942524e-37
2021-01-07,1,9.417249039008818e-86,1.0,6.575672617737885e-51,5.441508997063038e-38
2021-01-08,1,1.2733927091858648e-85,1.0,7.438247937381133e-52,7.786223737598149e-40
2021-01-11,1,2.078804547559142e-87,1.0,1.008840639255888e-51,8.693971161502522e-43
2021-01-12,1,4.604612122534125e-90,1.0,1.1669673796539704e-47,3.2589717231202356e-42
2021-01-13,1,1.0334753309228428e-88,1.0,2.5642857704811255e-52,2.489711881791352e-38
2021-01-14,1,8.693914390174685e-84,1.0,1.2839841622332298e-50,1.0605049609013518e-41
2021-01-15,1,2.9928860825672947e-87,1.0,2.727285911700249e-46,1.6291274309993144e-40
2021-01-19,1,3.376804675672981e-86,1.0,8.573480484522654e-45,6.596368308659724e-36
2021-01-20,1,6.54792454394995e-81,1.0,1.263515162652993e-43,1.17437697730973e-34
2021-01-21,1,1.2415501687910458e-80,1.0,4.738095261619372e-42,5.138327515505781e-35
2021-01-22,1,1.003702885867441e-82,1.0,4.89749875772906e-41,6.725665275021858e-34
2021-01-25,1,8.3009501829247e-80,1.0,5.594903071623865e-43,1.0331456621647415e-31
2021-01-26,1,9.783828133658076e-78,1.0,1.375565189466759e-44,3.1343128515395695e-32
2021-01-27,1,6.080922198552932e-75,1.0,1.9865280414927767e-43,1.382879533517957e-34
2021-01-28,1,1.0337215291317535e-77,1.0,1.4141129923948955e-34,1.1873937245871016e-34
2021-01-29,1,7.729594191461725e-78,1.0,5.317196170149982e-28,2.9829676097676706e-36
2021-02-01,1,6.207205991915081e-78,1.0,8.374244973392643e-23,1.4417741306117736e-33
2021-02-02,1,2.157593377903768e-77,1.0,9.595171169416489e-18,5.180971682302938e-35
2021-02-03,1,2.9048403651293465e-81,1.0,2.5690529016270597e-13,3.85750357505321e-36
2021-02-04,1,2.3345499066826423e-80,0.9999999971678335,2.83199781714003e-09,2.1007020850831157e-25
2021-02-05,1,6.110520791816279e-72,0.9999999946230673,5.377181448609307e-09,1.6939204572600166e-27
2021-02-08,1,9.237671264818244e-73,0.9999999939409463,6.059534712584364e-09,1.5313591904201418e-26
2021-02-09,1,4.397156641176001e-71,0.9999999936808308,6.319618845715244e-09,4.323574071525898e-25
2021-02-10,1,1.1459640896712634e-69,0.9999999935516826,6.448249792306238e-09,6.024020868967977e-35
2021-02-11,1,6.118076796480536e-80,0.9999991729149552,8.270859028076819e-07,3.16304558001103e-35
2021-02-12,1,1.8579679682997493e-81,0.9960721828272834,0.003927817172346547,1.0418933034476405e-39
2021-02-16,2,5.174056197506897e-85,0.056810940742957707,0.9431890592570077,5.6823288970895424e-52
2021-02-17,2,8.94557209595773e-101,1.5133944262814499e-06,0.9999984866055994,2.8798789093634463e-38
2021-02-18,2,4.569633612670937e-87,7.23794930706795e-11,0.9999999999272404,7.560316295520095e-42
2021-02-19,2,2.023956992258913e-94,8.427895584431743e-16,1.0,4.6361258483658284e-51
2021-02-22,2,5.18965698669857e-102,1.3998586293065003e-23,1.0,1.8095712313501293e-61
2021-02-23,2,2.6946435315968703e-135,5.046745815866394e-35,1.0,1.3514369512291384e-91
2021-02-24,2,8.520479124132352e-144,7.161783833752927e-72,1.0,5.762140763383023e-101
2021-02-25,2,5.089907367650647e-158,1.3630681573753502e-98,1.0,1.1930875406114583e-99
2021-02-26,2,2.0879685165574144e-160,1.1930875406071178e-99,1.0,2.9682773385893256e-99
2021-03-01,2,1.1957076896652383e-155,2.9682773385893256e-99,1.0,1.580415067359007e-98
2021-03-02,2,2.4427883894434224e-174,1.5804150673561323e-98,1.0,8.425588770288344e-110
2021-03-03,2,2.313358415886355e-190,8.42558877030367e-110,1.0,8.822488779508529e-144
2021-03-04,2,3.722447799892847e-293,8.822488802746053e-144,1.0,2.6872194632766967e-235
2021-03-05,2,3.4305025203300255e-305,1.1187382603492741e-226,1.0,3.4646093760945596e-245
2021-03-08,2,0.0,1.827425717235863e-166,1.0,5.7364955921657095e-216
2021-03-09,2,1.5614152887328632e-300,3.443294194642114e-186,1.0,1.5391704353975986e-223
2021-03-10,2,4.0214553915e-313,1.2906348893881826e-176,1.0,2.499698548348192e-218
2021-03-11,2,8.288963680512872e-304,1.3661721691706688e-174,1.0,8.26236823058649e-216
2021-03-12,2,9e-323,2.4464228936336704e-170,1.0,1.0051575451243404e-234
2021-03-15,2,0.0,1.506504415104108e-186,1.0,6.0768930896077e-245
2021-03-16,2,0.0,2.28363722774101e-181,1.0,4.8912498943171465e-298
2021-03-17,2,0.0,3.374340416728988e-199,1.0,1.4363385264244079e-303
2021-03-18,2,0.0,3.327634749056161e-173,1.0,6.896010058498035e-286
2021-03-19,2,0.0,9.845401375557475e-177,1.0,2.460169535850242e-289
2021-03-22,2,0.0,4.879411503859574e-144,1.0,4.516300879619672e-218
2021-03-23,2,4.61014409e-315,8.718297321587882e-129,1.0,1.1241441763401998e-193
2021-03-24,2,1.2415561441642344e-292,4.646398223722097e-136,1.0,8.677493414328961e-220
2021-03-25,2,9.7427853e-317,1.0958556810068394e-141,1.0,5.0997908476631827e-231
2021-03-26,2,0.0,4.178549425728469e-141,1.0,1.5535111099980555e-246
2021-03-29,2,0.0,3.4097621050508966e-154,1.0,1.0598216272848412e-276
2021-03-30,2,0.0,4.210919065197883e-153,1.0,3.981752680387057e-260
2021-03-31,2,0.0,3.322460499756447e-145,1.0,2.2576663429064513e-271
2021-04-01,2,0.0,8.577923784642256e-183,1.0,6.940329509754014e-296
2021-04-05,2,0.0,1.9014826548108536e-178,1.0,8.091835381940926e-303
2021-04-06,2,0.0,6.356103091250365e-190,1.0,0.0
2021-04-07,2,0.0,0.0,1.0,0.0
2021-04-08,2,0.0,0.0,1.0,0.0
2021-04-09,2,0.0,1.9435224912830286e-267,1.0,0.0
2021-04-12,2,0.0,2.056807262201759e-210,1.0,0.0
2021-04-13,2,0.0,8.112920315693098e-206,1.0,0.0
2021-04-14,2,0.0,0.0,1.0,0.0
2021-04-15,2,0.0,0.0,1.0,0.0
2021-04-16,2,0.0,3.77349691495217e-253,1.0,0.0
2021-04-19,2,0.0,1.0095395764059474e-184,1.0,3.322832412478717e-298
2021-04-20,2,0.0,9.495094897754792e-175,1.0,2.4298081636226085e-276
2021-04-21,2,0.0,3.0668172478653247e-168,1.0,4.739479846005338e-249
2021-04-22,2,0.0,3.3518683278254884e-157,1.0,5.085150248972297e-217
2021-04-23,2,1.388158e-317,1.7549242135516502e-160,1.0,3.897457306835075e-214
2021-04-26,2,3.05902365e-316,1.8810600525574806e-158,1.0,1.0216835954158904e-216
2021-04-27,2,3.87036e-319,4.464704892301922e-160,1.0,6.068169602301654e-222
2021-04-28,2,1e-323,6.241333016779483e-162,1.0,1.75907249409063e-226
2021-04-29,2,0.0,7.944935745339606e-160,1.0,1.0590537338249121e-231
2021-04-30,2,3.1e-322,1.4597901701789977e-166,1.0,1.794434483641521e-221
2021-05-03,2,1.9492737605113e-311,5.242629265561704e-162,1.0,1.670162247925618e-213
